year,Home Team,Away Team,Home Team Goals,Away Team Goals
2001,Lyon,Bastia,0,0
2001,Montpellier,Monaco,1,1
2001,Troyes,Metz,2,0
2001,Bastia,Metz,1,2
2001,Bordeaux,Sochaux,0,1
2001,Guingamp,Lille,0,0
2001,Lorient,Rennes,2,0
2001,Lyon,Marseille,4,0
2001,Montpellier,Auxerre,0,0
2001,Sedan,Nantes,0,0
2001,Troyes,Monaco,3,0
2001,Lens,Paris SG,1,1
2001,Troyes,Marseille,1,0
2001,Nantes,Lyon,3,0
2001,Auxerre,Bastia,1,0
2001,Marseille,Sedan,2,1
2001,Metz,Guingamp,2,4
2001,Monaco,Bordeaux,3,1
2001,Paris SG,Lorient,5,0
2001,Rennes,Montpellier,2,0
2001,Sochaux,Lens,0,2
2001,Bastia,Lille,1,0
2001,Bordeaux,Lorient,2,1
2001,Guingamp,Auxerre,0,0
2001,Lens,Monaco,1,0
2001,Lyon,Metz,4,1
2001,Montpellier,Paris SG,0,0
2001,Sedan,Sochaux,2,1
2001,Troyes,Rennes,1,1
2001,Nantes,Marseille,3,1
2001,Auxerre,Lens,1,0
2001,Lille,Sedan,1,1
2001,Lorient,Montpellier,1,0
2001,Marseille,Guingamp,2,1
2001,Metz,Nantes,2,0
2001,Monaco,Bastia,1,1
2001,Rennes,Lyon,2,2
2001,Sochaux,Troyes,2,2
2001,Paris SG,Bordeaux,1,0
2001,Lyon,Troyes,3,1
2001,Metz,Montpellier,0,0
2001,Bastia,Sochaux,3,0
2001,Bordeaux,Montpellier,3,1
2001,Guingamp,Rennes,1,1
2001,Lens,Lorient,1,1
2001,Nantes,Lille,0,1
2001,Sedan,Monaco,0,0
2001,Troyes,Auxerre,1,2
2001,Lyon,Paris SG,3,0
2001,Marseille,Metz,1,0
2001,Auxerre,Nantes,2,1
2001,Lorient,Troyes,1,0
2001,Metz,Bordeaux,1,2
2001,Monaco,Guingamp,3,1
2001,Montpellier,Lens,1,2
2001,Paris SG,Sedan,3,0
2001,Rennes,Bastia,2,1
2001,Lille,Marseille,2,0
2001,Sochaux,Lyon,2,1
2001,Lens,Metz,2,2
2001,Lille,Troyes,1,0
2001,Bastia,Paris SG,0,1
2001,Guingamp,Lorient,4,3
2001,Lens,Rennes,2,0
2001,Lyon,Monaco,1,0
2001,Metz,Lille,0,1
2001,Nantes,Sochaux,0,0
2001,Sedan,Bordeaux,1,0
2001,Troyes,Montpellier,2,0
2001,Auxerre,Bordeaux,0,1
2001,Auxerre,Metz,3,2
2001,Lille,Lyon,2,0
2001,Lorient,Bastia,0,0
2001,Monaco,Nantes,1,2
2001,Montpellier,Sedan,0,0
2001,Paris SG,Troyes,3,1
2001,Rennes,Marseille,2,1
2001,Sochaux,Guingamp,1,0
2001,Bordeaux,Lens,2,1
2001,Bastia,Montpellier,3,0
2001,Guingamp,Paris SG,0,1
2001,Lille,Auxerre,2,3
2001,Lyon,Lorient,2,0
2001,Metz,Sochaux,2,0
2001,Nantes,Rennes,3,1
2001,Sedan,Lens,1,1
2001,Troyes,Bordeaux,2,0
2001,Marseille,Monaco,1,1
2001,Marseille,Auxerre,3,0
2001,Bordeaux,Bastia,2,1
2001,Lens,Troyes,0,0
2001,Lorient,Sedan,1,1
2001,Monaco,Metz,2,2
2001,Montpellier,Guingamp,2,1
2001,Paris SG,Nantes,1,1
2001,Rennes,Lille,4,0
2001,Sochaux,Marseille,3,0
2001,Auxerre,Lyon,0,1
2001,Metz,Sedan,2,3
2001,Marseille,Paris SG,1,0
2001,Auxerre,Sochaux,2,0
2001,Bastia,Lens,3,1
2001,Guingamp,Bordeaux,2,1
2001,Lille,Monaco,1,1
2001,Lyon,Montpellier,0,0
2001,Metz,Rennes,3,1
2001,Nantes,Lorient,2,0
2001,Sedan,Troyes,0,0
2001,Sedan,Auxerre,3,3
2001,Bordeaux,Lyon,0,1
2001,Lens,Guingamp,4,1
2001,Lorient,Marseille,2,2
2001,Monaco,Auxerre,1,1
2001,Montpellier,Nantes,3,0
2001,Paris SG,Metz,2,0
2001,Rennes,Sedan,1,0
2001,Sochaux,Lille,0,0
2001,Troyes,Bastia,3,0
2001,Auxerre,Rennes,2,3
2001,Guingamp,Troyes,1,0
2001,Lille,Paris SG,1,0
2001,Lyon,Lens,3,1
2001,Marseille,Montpellier,1,0
2001,Metz,Lorient,1,1
2001,Nantes,Bordeaux,2,1
2001,Sedan,Bastia,0,2
2001,Sochaux,Monaco,3,0
2002,Guingamp,Lyon,3,3
2002,Bastia,Lens,1,1
2002,Lille,Bordeaux,0,3
2002,Marseille,Nantes,0,2
2002,Montpellier,Rennes,1,0
2002,Nice,Le Havre,1,2
2002,Paris SG,Auxerre,1,0
2002,Sedan,Sochaux,0,0
2002,Strasbourg,Ajaccio,1,1
2002,Troyes,Monaco,0,4
2002,Auxerre,Montpellier,2,0
2002,Bordeaux,Paris SG,0,0
2002,Ajaccio,Guingamp,0,2
2002,Le Havre,Lille,0,0
2002,Lens,Sochaux,1,1
2002,Lyon,Sedan,6,1
2002,Monaco,Marseille,0,1
2002,Nantes,Bastia,1,0
2002,Nice,Strasbourg,4,0
2002,Rennes,Troyes,0,0
2002,Marseille,Lyon,1,1
2002,Bastia,Monaco,1,0
2002,Guingamp,Rennes,3,0
2002,Lille,Nice,0,3
2002,Montpellier,Bordeaux,0,1
2002,Paris SG,Ajaccio,2,2
2002,Sedan,Lens,0,1
2002,Sochaux,Nantes,4,2
2002,Strasbourg,Le Havre,1,1
2002,Troyes,Auxerre,1,2
2002,Lille,Troyes,0,0
2002,Ajaccio,Sedan,1,0
2002,Auxerre,Guingamp,2,1
2002,Bordeaux,Strasbourg,1,2
2002,Lyon,Bastia,4,1
2002,Monaco,Sochaux,1,0
2002,Nantes,Lens,2,2
2002,Nice,Montpellier,2,1
2002,Rennes,Marseille,1,3
2002,Le Havre,Paris SG,0,1
2002,Bastia,Rennes,3,1
2002,Guingamp,Bordeaux,0,0
2002,Lens,Monaco,1,0
2002,Montpellier,Le Havre,0,0
2002,Paris SG,Nice,1,1
2002,Sedan,Nantes,1,0
2002,Sochaux,Lyon,2,1
2002,Strasbourg,Lille,2,2
2002,Troyes,Ajaccio,1,0
2002,Marseille,Auxerre,0,0
2002,Lyon,Lens,1,0
2002,Ajaccio,Montpellier,0,0
2002,Auxerre,Bastia,1,0
2002,Bordeaux,Troyes,1,0
2002,Le Havre,Guingamp,1,2
2002,Lille,Paris SG,2,1
2002,Monaco,Nantes,2,1
2002,Nice,Marseille,2,0
2002,Rennes,Sochaux,2,2
2002,Strasbourg,Sedan,1,1
2002,Guingamp,Nice,0,0
2002,Lens,Rennes,1,0
2002,Marseille,Bordeaux,2,1
2002,Montpellier,Lille,1,0
2002,Nantes,Lyon,1,0
2002,Paris SG,Strasbourg,3,0
2002,Sedan,Monaco,2,2
2002,Sochaux,Auxerre,1,1
2002,Troyes,Le Havre,1,1
2002,Bastia,Ajaccio,1,2
2002,Ajaccio,Sochaux,0,1
2002,Bordeaux,Lens,1,0
2002,Le Havre,Marseille,1,3
2002,Lille,Guingamp,2,1
2002,Lyon,Monaco,1,3
2002,Nice,Troyes,1,0
2002,Rennes,Nantes,1,0
2002,Strasbourg,Montpellier,3,2
2002,Paris SG,Bastia,1,1
2002,Marseille,Ajaccio,3,1
2002,Bastia,Bordeaux,2,1
2002,Guingamp,Strasbourg,2,3
2002,Lens,Lille,0,0
2002,Monaco,Rennes,2,1
2002,Montpellier,Paris SG,1,1
2002,Nantes,Auxerre,1,4
2002,Sedan,Le Havre,4,0
2002,Sochaux,Nice,1,0
2002,Troyes,Lyon,1,1
2002,Ajaccio,Nantes,1,0
2002,Le Havre,Sochaux,1,0
2002,Lille,Marseille,3,0
2002,Montpellier,Lens,0,2
2002,Nice,Bastia,2,0
2002,Rennes,Lyon,0,1
2002,Strasbourg,Troyes,2,1
2002,Auxerre,Monaco,1,1
2002,Bordeaux,Sedan,2,2
2002,Paris SG,Guingamp,5,0
2002,Bastia,Le Havre,3,1
2002,Guingamp,Montpellier,3,1
2002,Lens,Ajaccio,1,1
2002,Lyon,Auxerre,3,0
2002,Monaco,Lille,1,1
2002,Nantes,Nice,0,0
2002,Sedan,Rennes,1,3
2002,Sochaux,Bordeaux,2,0
2002,Troyes,Paris SG,1,2
2002,Marseille,Strasbourg,1,0
2002,Bordeaux,Monaco,2,2
2002,Ajaccio,Lyon,0,1
2002,Auxerre,Rennes,1,0
2002,Guingamp,Sedan,0,1
2002,Le Havre,Nantes,1,1
2002,Lille,Sochaux,1,0
2002,Montpellier,Troyes,2,2
2002,Nice,Lens,0,0
2002,Paris SG,Marseille,3,0
2002,Strasbourg,Bastia,2,0
2002,Bastia,Lille,1,0
2002,Lens,Auxerre,3,1
2002,Lyon,Nice,2,2
2002,Marseille,Montpellier,2,0
2002,Monaco,Le Havre,1,1
2002,Rennes,Ajaccio,0,0
2002,Sochaux,Strasbourg,2,0
2002,Troyes,Guingamp,0,2
2002,Nantes,Bordeaux,0,0
2002,Sedan,Paris SG,3,1
2002,Ajaccio,Auxerre,1,0
2002,Le Havre,Lyon,1,2
2002,Nice,Monaco,1,0
2002,Bordeaux,Rennes,2,0
2002,Guingamp,Marseille,0,0
2002,Lille,Nantes,0,1
2002,Montpellier,Sedan,2,0
2002,Paris SG,Sochaux,1,1
2002,Strasbourg,Lens,2,0
2002,Troyes,Bastia,3,0
2002,Monaco,Ajaccio,3,2
2002,Auxerre,Nice,0,2
2002,Bastia,Guingamp,0,2
2002,Lyon,Bordeaux,4,2
2002,Marseille,Troyes,0,0
2002,Nantes,Strasbourg,4,1
2002,Rennes,Le Havre,0,0
2002,Sedan,Lille,0,1
2002,Sochaux,Montpellier,0,0
2002,Lens,Paris SG,3,2
2002,Paris SG,Nantes,0,1
2002,Bordeaux,Ajaccio,1,0
2002,Guingamp,Sochaux,2,0
2002,Le Havre,Auxerre,0,1
2002,Lille,Lyon,2,1
2002,Marseille,Lens,1,0
2002,Montpellier,Bastia,2,2
2002,Nice,Rennes,0,0
2002,Troyes,Sedan,2,0
2002,Strasbourg,Monaco,1,0
2002,Ajaccio,Le Havre,1,2
2002,Bastia,Marseille,2,0
2002,Monaco,Paris SG,3,1
2002,Nantes,Montpellier,3,1
2002,Rennes,Lille,5,1
2002,Sedan,Nice,3,0
2002,Sochaux,Troyes,1,0
2002,Auxerre,Bordeaux,1,0
2002,Lens,Guingamp,1,3
2002,Lyon,Strasbourg,2,1
2002,Nice,Ajaccio,3,0
2002,Bastia,Sedan,0,1
2002,Guingamp,Nantes,2,0
2002,Le Havre,Bordeaux,1,0
2002,Lille,Auxerre,2,2
2002,Marseille,Sochaux,1,0
2002,Montpellier,Monaco,1,2
2002,Paris SG,Lyon,2,0
2002,Strasbourg,Rennes,1,3
2002,Troyes,Lens,0,0
2002,Sedan,Marseille,1,2
2002,Sochaux,Bastia,2,0
2002,Ajaccio,Lille,2,2
2002,Auxerre,Strasbourg,0,0
2002,Bordeaux,Nice,4,0
2002,Lens,Le Havre,1,0
2002,Lyon,Montpellier,1,1
2002,Monaco,Guingamp,4,0
2002,Nantes,Troyes,2,1
2002,Rennes,Paris SG,1,0
2002,Paris SG,Bordeaux,1,1
2002,Bastia,Nantes,3,1
2002,Guingamp,Ajaccio,3,1
2002,Lille,Le Havre,1,0
2002,Marseille,Monaco,1,1
2002,Sedan,Lyon,1,1
2002,Sochaux,Lens,3,0
2002,Strasbourg,Nice,0,0
2002,Troyes,Rennes,0,1
2002,Lyon,Marseille,1,0
2002,Ajaccio,Paris SG,0,0
2002,Auxerre,Troyes,1,0
2002,Bordeaux,Montpellier,3,1
2002,Monaco,Bastia,0,0
2002,Nice,Lille,2,0
2002,Rennes,Guingamp,2,1
2002,Marseille,Rennes,2,0
2002,Bastia,Lyon,2,0
2002,Guingamp,Auxerre,0,2
2002,Montpellier,Nice,2,2
2002,Paris SG,Le Havre,1,0
2002,Sedan,Ajaccio,1,1
2002,Sochaux,Monaco,0,0
2002,Le Havre,Strasbourg,1,1
2002,Lens,Sedan,4,0
2002,Montpellier,Auxerre,0,0
2002,Ajaccio,Troyes,1,0
2002,Auxerre,Marseille,0,0
2002,Bordeaux,Guingamp,4,2
2002,Le Havre,Montpellier,1,0
2002,Lille,Strasbourg,0,1
2002,Lyon,Sochaux,4,1
2002,Monaco,Lens,1,1
2002,Nantes,Sedan,4,1
2002,Nice,Paris SG,0,0
2002,Rennes,Bastia,0,1
2002,Marseille,Nice,2,0
2002,Bastia,Auxerre,2,0
2002,Guingamp,Le Havre,1,2
2002,Lens,Lyon,2,2
2002,Montpellier,Ajaccio,0,1
2002,Nantes,Monaco,0,2
2002,Paris SG,Lille,1,0
2002,Sedan,Strasbourg,2,1
2002,Sochaux,Rennes,1,0
2002,Troyes,Bordeaux,0,1
2002,Ajaccio,Bastia,1,1
2002,Auxerre,Sochaux,2,0
2002,Le Havre,Troyes,1,0
2002,Lyon,Nantes,0,0
2002,Monaco,Sedan,3,0
2002,Nice,Guingamp,1,0
2002,Rennes,Lens,1,1
2002,Strasbourg,Paris SG,0,1
2002,Bordeaux,Marseille,3,1
2002,Monaco,Lyon,2,0
2002,Bastia,Paris SG,1,0
2002,Lens,Bordeaux,3,3
2002,Marseille,Le Havre,2,0
2002,Montpellier,Strasbourg,2,1
2002,Nantes,Rennes,1,0
2002,Sedan,Auxerre,1,2
2002,Troyes,Nice,1,0
2002,Ajaccio,Marseille,0,2
2002,Bordeaux,Bastia,0,2
2002,Le Havre,Sedan,2,1
2002,Lille,Lens,0,2
2002,Lyon,Troyes,0,0
2002,Nice,Sochaux,2,2
2002,Paris SG,Montpellier,1,3
2002,Rennes,Monaco,0,0
2002,Strasbourg,Guingamp,3,1
2002,Auxerre,Nantes,0,1
2002,Nantes,Sochaux,0,1
2002,Troyes,Lille,2,0
2002,Bastia,Nice,1,1
2002,Guingamp,Paris SG,3,2
2002,Lens,Montpellier,4,0
2002,Lyon,Rennes,4,1
2002,Marseille,Lille,2,0
2002,Nantes,Ajaccio,1,0
2002,Sedan,Bordeaux,0,1
2002,Sochaux,Le Havre,1,0
2002,Troyes,Strasbourg,1,0
2002,Monaco,Auxerre,3,1
2002,Nice,Nantes,1,1
2002,Ajaccio,Lens,0,0
2002,Bordeaux,Sochaux,2,0
2002,Le Havre,Bastia,2,0
2002,Lille,Monaco,1,3
2002,Montpellier,Guingamp,2,0
2002,Paris SG,Troyes,4,2
2002,Rennes,Sedan,1,0
2002,Strasbourg,Marseille,0,0
2002,Auxerre,Lyon,1,2
2002,Bastia,Strasbourg,1,1
2002,Lens,Nice,0,0
2002,Lyon,Ajaccio,3,1
2002,Monaco,Bordeaux,0,1
2002,Nantes,Le Havre,2,0
2002,Rennes,Auxerre,0,0
2002,Sedan,Guingamp,2,0
2002,Sochaux,Lille,2,2
2002,Troyes,Montpellier,0,2
2002,Marseille,Paris SG,0,3
2002,Lens,Nantes,0,1
2002,Lille,Montpellier,2,0
2002,Sochaux,Ajaccio,1,1
2002,Guingamp,Lille,1,0
2002,Strasbourg,Bordeaux,1,1
2002,Ajaccio,Rennes,1,0
2002,Auxerre,Lens,0,0
2002,Bordeaux,Nantes,0,0
2002,Guingamp,Troyes,2,0
2002,Le Havre,Monaco,0,3
2002,Lille,Bastia,1,1
2002,Montpellier,Marseille,1,2
2002,Paris SG,Sedan,2,0
2002,Strasbourg,Sochaux,1,3
2002,Nice,Lyon,0,1
2002,Auxerre,Ajaccio,1,0
2002,Bastia,Troyes,1,1
2002,Lens,Strasbourg,1,1
2002,Lyon,Le Havre,2,1
2002,Marseille,Guingamp,0,2
2002,Nantes,Lille,1,0
2002,Rennes,Bordeaux,3,4
2002,Sedan,Montpellier,1,2
2002,Sochaux,Paris SG,0,0
2002,Monaco,Nice,0,1
2002,Auxerre,Sedan,3,1
2002,Bordeaux,Lyon,0,1
2002,Ajaccio,Monaco,2,4
2002,Guingamp,Bastia,3,0
2002,Le Havre,Rennes,0,1
2002,Lille,Sedan,0,0
2002,Montpellier,Sochaux,0,2
2002,Nice,Auxerre,1,0
2002,Paris SG,Lens,0,1
2002,Strasbourg,Nantes,2,0
2002,Troyes,Marseille,0,0
2002,Ajaccio,Bordeaux,1,6
2002,Auxerre,Le Havre,1,0
2002,Bastia,Montpellier,1,2
2002,Lyon,Lille,0,0
2002,Nantes,Paris SG,1,1
2002,Rennes,Nice,2,2
2002,Sedan,Troyes,4,0
2002,Sochaux,Guingamp,0,0
2002,Lens,Marseille,0,1
2002,Monaco,Strasbourg,2,0
2002,Bordeaux,Auxerre,0,1
2002,Guingamp,Lens,1,0
2002,Le Havre,Ajaccio,0,1
2002,Lille,Rennes,1,0
2002,Marseille,Bastia,2,1
2002,Montpellier,Nantes,1,0
2002,Nice,Sedan,0,0
2002,Strasbourg,Lyon,0,4
2002,Troyes,Sochaux,0,2
2002,Paris SG,Monaco,2,1
2002,Ajaccio,Nice,2,0
2002,Auxerre,Lille,0,0
2002,Bordeaux,Le Havre,2,0
2002,Lens,Troyes,1,0
2002,Monaco,Montpellier,3,1
2002,Nantes,Guingamp,0,4
2002,Rennes,Strasbourg,2,3
2002,Sedan,Bastia,2,2
2002,Sochaux,Marseille,3,0
2002,Lyon,Paris SG,1,0
2002,Bastia,Sochaux,2,2
2002,Guingamp,Monaco,3,1
2002,Le Havre,Lens,1,3
2002,Lille,Ajaccio,2,0
2002,Marseille,Sedan,4,2
2002,Montpellier,Lyon,1,1
2002,Nice,Bordeaux,1,1
2002,Paris SG,Rennes,0,0
2002,Strasbourg,Auxerre,1,2
2002,Troyes,Nantes,2,0
2002,Ajaccio,Strasbourg,0,0
2002,Auxerre,Paris SG,2,0
2002,Bordeaux,Lille,2,0
2002,Le Havre,Nice,2,1
2002,Lens,Bastia,2,0
2002,Lyon,Guingamp,1,4
2002,Monaco,Troyes,6,0
2002,Nantes,Marseille,1,0
2002,Rennes,Montpellier,3,1
2002,Sochaux,Sedan,2,1
2003,Lille,Lyon,1,0
2003,Auxerre,Nice,1,2
2003,Guingamp,Marseille,0,1
2003,Lens,Le Mans,0,0
2003,Metz,Ajaccio,0,1
2003,Monaco,Bordeaux,2,0
2003,Montpellier,Rennes,1,1
2003,Paris SG,Bastia,0,0
2003,Sochaux,Nantes,2,1
2003,Toulouse,Strasbourg,1,1
2003,Marseille,Auxerre,1,0
2003,Bastia,Metz,0,2
2003,Bordeaux,Montpellier,0,1
2003,Le Mans,Ajaccio,0,1
2003,Lille,Paris SG,1,0
2003,Lyon,Monaco,3,1
2003,Nantes,Lens,2,0
2003,Nice,Sochaux,1,0
2003,Rennes,Toulouse,1,0
2003,Strasbourg,Guingamp,2,0
2003,Ajaccio,Nantes,1,3
2003,Auxerre,Strasbourg,3,2
2003,Guingamp,Bordeaux,1,3
2003,Le Mans,Nice,1,1
2003,Metz,Paris SG,0,1
2003,Monaco,Bastia,2,0
2003,Montpellier,Lyon,0,2
2003,Sochaux,Rennes,1,1
2003,Toulouse,Lille,0,3
2003,Lens,Marseille,2,1
2003,Bastia,Montpellier,1,0
2003,Bordeaux,Auxerre,2,0
2003,Lille,Metz,1,1
2003,Lyon,Toulouse,0,0
2003,Marseille,Sochaux,2,0
2003,Nantes,Le Mans,1,0
2003,Nice,Ajaccio,2,2
2003,Rennes,Guingamp,0,0
2003,Strasbourg,Lens,0,1
2003,Paris SG,Monaco,2,4
2003,Auxerre,Rennes,2,1
2003,Guingamp,Lyon,2,0
2003,Le Mans,Strasbourg,0,3
2003,Montpellier,Paris SG,3,2
2003,Nantes,Bordeaux,0,0
2003,Sochaux,Lille,2,1
2003,Toulouse,Bastia,0,2
2003,Ajaccio,Marseille,0,1
2003,Lens,Nice,1,0
2003,Monaco,Metz,1,0
2003,Bastia,Guingamp,4,2
2003,Bordeaux,Sochaux,1,3
2003,Lille,Monaco,1,1
2003,Lyon,Auxerre,1,1
2003,Marseille,Le Mans,5,0
2003,Metz,Montpellier,2,1
2003,Nice,Nantes,1,0
2003,Rennes,Lens,2,0
2003,Strasbourg,Ajaccio,3,2
2003,Paris SG,Toulouse,2,1
2003,Ajaccio,Rennes,1,0
2003,Auxerre,Bastia,4,1
2003,Guingamp,Paris SG,0,2
2003,Lens,Bordeaux,1,0
2003,Nice,Lille,2,0
2003,Sochaux,Strasbourg,3,0
2003,Toulouse,Metz,1,0
2003,Le Mans,Lyon,0,2
2003,Montpellier,Monaco,1,2
2003,Nantes,Marseille,1,0
2003,Bastia,Sochaux,2,0
2003,Lille,Montpellier,1,1
2003,Lyon,Lens,4,0
2003,Marseille,Nice,2,1
2003,Metz,Guingamp,1,1
2003,Monaco,Toulouse,3,0
2003,Paris SG,Auxerre,1,0
2003,Rennes,Le Mans,2,0
2003,Bordeaux,Ajaccio,1,0
2003,Strasbourg,Nantes,1,0
2003,Ajaccio,Lyon,2,4
2003,Auxerre,Lille,3,0
2003,Guingamp,Monaco,1,2
2003,Le Mans,Bordeaux,0,0
2003,Lens,Metz,0,2
2003,Nantes,Rennes,1,0
2003,Nice,Strasbourg,0,0
2003,Sochaux,Paris SG,0,1
2003,Toulouse,Montpellier,2,2
2003,Marseille,Bastia,3,1
2003,Strasbourg,Marseille,4,1
2003,Bastia,Lens,3,1
2003,Bordeaux,Toulouse,1,2
2003,Lille,Ajaccio,0,0
2003,Lyon,Sochaux,1,1
2003,Metz,Nantes,1,3
2003,Monaco,Auxerre,1,1
2003,Montpellier,Guingamp,2,0
2003,Paris SG,Le Mans,5,1
2003,Rennes,Nice,0,0
2003,Ajaccio,Paris SG,0,0
2003,Auxerre,Montpellier,0,1
2003,Guingamp,Toulouse,1,0
2003,Le Mans,Bastia,1,1
2003,Lens,Lille,2,1
2003,Marseille,Rennes,2,0
2003,Nantes,Lyon,0,1
2003,Nice,Bordeaux,0,0
2003,Strasbourg,Metz,0,2
2003,Sochaux,Monaco,1,1
2003,Bastia,Ajaccio,1,1
2003,Bordeaux,Marseille,1,0
2003,Lille,Guingamp,1,3
2003,Lyon,Nice,5,0
2003,Metz,Sochaux,0,1
2003,Monaco,Le Mans,4,2
2003,Montpellier,Nantes,4,1
2003,Rennes,Strasbourg,1,1
2003,Toulouse,Auxerre,0,3
2003,Paris SG,Lens,0,1
2003,Le Mans,Metz,2,0
2003,Nantes,Paris SG,0,1
2003,Nice,Bastia,2,0
2003,Rennes,Lille,2,2
2003,Ajaccio,Monaco,0,1
2003,Auxerre,Guingamp,3,0
2003,Lens,Montpellier,3,2
2003,Marseille,Lyon,1,4
2003,Sochaux,Toulouse,3,1
2003,Strasbourg,Bordeaux,1,1
2003,Lyon,Strasbourg,1,0
2003,Bastia,Nantes,1,3
2003,Bordeaux,Rennes,2,1
2003,Guingamp,Sochaux,1,2
2003,Lille,Marseille,0,2
2003,Metz,Auxerre,0,2
2003,Monaco,Lens,2,0
2003,Montpellier,Ajaccio,3,1
2003,Toulouse,Le Mans,1,1
2003,Paris SG,Nice,0,0
2003,Ajaccio,Toulouse,2,1
2003,Le Mans,Montpellier,4,0
2003,Nantes,Monaco,0,1
2003,Nice,Metz,1,1
2003,Rennes,Lyon,3,1
2003,Strasbourg,Lille,2,2
2003,Bordeaux,Bastia,1,1
2003,Lens,Guingamp,2,1
2003,Marseille,Paris SG,0,1
2003,Sochaux,Auxerre,3,2
2003,Auxerre,Le Mans,1,0
2003,Bastia,Rennes,3,2
2003,Guingamp,Ajaccio,2,0
2003,Lille,Nantes,2,0
2003,Paris SG,Strasbourg,3,2
2003,Toulouse,Lens,1,2
2003,Lyon,Metz,2,1
2003,Marseille,Monaco,1,2
2003,Ajaccio,Auxerre,1,2
2003,Bordeaux,Lille,2,1
2003,Lens,Sochaux,0,3
2003,Nantes,Toulouse,1,1
2003,Rennes,Paris SG,1,1
2003,Strasbourg,Bastia,4,2
2003,Le Mans,Guingamp,2,0
2003,Nice,Montpellier,2,1
2003,Auxerre,Lens,2,0
2003,Bastia,Lyon,0,0
2003,Guingamp,Nantes,1,1
2003,Lille,Le Mans,1,1
2003,Metz,Rennes,1,1
2003,Paris SG,Bordeaux,2,1
2003,Sochaux,Ajaccio,2,0
2003,Toulouse,Nice,1,1
2003,Monaco,Strasbourg,2,0
2003,Lyon,Paris SG,1,1
2003,Ajaccio,Lens,2,0
2003,Bastia,Lille,0,2
2003,Bordeaux,Metz,2,0
2003,Le Mans,Sochaux,2,2
2003,Marseille,Toulouse,1,0
2003,Nantes,Auxerre,1,0
2003,Nice,Guingamp,2,0
2003,Rennes,Monaco,1,0
2003,Strasbourg,Montpellier,4,2
2003,Monaco,Lyon,3,0
2003,Ajaccio,Le Mans,2,0
2003,Auxerre,Marseille,2,0
2003,Guingamp,Strasbourg,3,2
2003,Lens,Nantes,0,0
2003,Metz,Bastia,1,0
2003,Montpellier,Bordeaux,1,2
2003,Paris SG,Lille,1,0
2003,Sochaux,Nice,0,0
2003,Toulouse,Rennes,2,0
2003,Bastia,Monaco,0,0
2003,Bordeaux,Guingamp,2,0
2003,Lille,Toulouse,0,1
2003,Lyon,Montpellier,3,0
2003,Nantes,Ajaccio,4,0
2003,Nice,Le Mans,0,1
2003,Paris SG,Metz,0,0
2003,Rennes,Sochaux,4,0
2003,Strasbourg,Auxerre,0,2
2003,Marseille,Lens,3,2
2003,Monaco,Nice,1,1
2003,Montpellier,Sochaux,1,3
2003,Metz,Marseille,1,1
2003,Lyon,Bordeaux,3,0
2003,Monaco,Paris SG,1,1
2003,Ajaccio,Nice,1,1
2003,Auxerre,Bordeaux,5,0
2003,Guingamp,Rennes,0,2
2003,Le Mans,Nantes,0,1
2003,Lens,Strasbourg,2,1
2003,Metz,Lille,0,1
2003,Montpellier,Bastia,1,1
2003,Sochaux,Marseille,2,1
2003,Toulouse,Lyon,0,1
2003,Montpellier,Marseille,0,1
2003,Bordeaux,Nantes,2,0
2003,Bastia,Toulouse,1,0
2003,Lille,Sochaux,2,0
2003,Lyon,Guingamp,0,1
2003,Marseille,Ajaccio,2,1
2003,Metz,Monaco,0,2
2003,Nice,Lens,4,0
2003,Paris SG,Montpellier,6,1
2003,Rennes,Auxerre,0,2
2003,Strasbourg,Le Mans,3,0
2003,Ajaccio,Strasbourg,0,0
2003,Guingamp,Bastia,1,0
2003,Le Mans,Marseille,0,0
2003,Lens,Rennes,2,1
2003,Monaco,Lille,0,1
2003,Montpellier,Metz,0,1
2003,Nantes,Nice,3,1
2003,Sochaux,Bordeaux,1,1
2003,Toulouse,Paris SG,0,1
2003,Auxerre,Lyon,1,2
2003,Monaco,Montpellier,4,0
2003,Bastia,Auxerre,0,0
2003,Bordeaux,Lens,0,0
2003,Lille,Nice,1,2
2003,Lyon,Le Mans,2,0
2003,Metz,Toulouse,0,2
2003,Paris SG,Guingamp,2,0
2003,Rennes,Ajaccio,4,1
2003,Strasbourg,Sochaux,0,2
2003,Marseille,Nantes,1,1
2003,Le Mans,Rennes,2,2
2003,Lens,Lyon,1,1
2003,Montpellier,Lille,0,2
2003,Nantes,Strasbourg,1,1
2003,Toulouse,Monaco,1,1
2003,Ajaccio,Bordeaux,1,0
2003,Auxerre,Paris SG,1,1
2003,Nice,Marseille,0,0
2003,Sochaux,Bastia,2,1
2003,Lyon,Ajaccio,4,0
2003,Monaco,Guingamp,3,1
2003,Bordeaux,Le Mans,2,0
2003,Lille,Auxerre,1,0
2003,Metz,Lens,0,2
2003,Montpellier,Toulouse,0,1
2003,Paris SG,Sochaux,1,1
2003,Rennes,Nantes,0,3
2003,Strasbourg,Nice,2,2
2003,Bastia,Marseille,4,1
2003,Ajaccio,Lille,0,3
2003,Guingamp,Montpellier,4,3
2003,Le Mans,Paris SG,0,1
2003,Lens,Bastia,0,0
2003,Nantes,Metz,2,2
2003,Nice,Rennes,3,1
2003,Sochaux,Lyon,1,2
2003,Auxerre,Monaco,0,0
